Transaction_ID,Date,Customer_ID,Amount,Category,Subcategory,City,State,Payment_Type
38142,12-19-11,4003332,116.95,Outdoor Play Equipment,Playhouses,Seattle,Washington,credit
38143,04-24-11,4002361,103.74,Water Sports,Boating,Baltimore,Maryland,credit
38144,11-21-11,4002938,38.62,Jumping,Bungee Jumping,Paterson,New Jersey,cash
38145,12-20-11,4002329,98.69,Outdoor Recreation,Ice Climbing,Santa Ana,California,credit
38146,04-10-11,4006049,114.96,Outdoor Recreation,Riding Scooters,Seattle,Washington,credit
38147,03-07-11,4002947,192.57,Team Sports,Indoor Volleyball,Chicago,Illinois,credit
38148,04-18-11,4004711,179.85,Winter Sports,Downhill Skiing,Austin,Texas,credit
38149,12-26-11,4007353,11.69,Water Sports,Water Tubing,Lowell,Massachusetts,cash
38150,07-18-11,4007151,145.57,Winter Sports,Downhill Skiing,New York,New York,credit
38151,03-31-11,4003921,15.96,Outdoor Recreation,Shooting Games,Coral Springs,Florida,cash
38152,01-05-11,4006697,179.68,Outdoor Recreation,Disc Golf,Salt Lake City,Utah,credit
38153,04-19-11,4008711,169.01,Outdoor Recreation,Ice Climbing,Huntsville,Alabama,credit
38154,02-18-11,4009829,10.44,Combat Sports,Boxing,Baltimore,Maryland,cash
38155,05-30-11,4002617,178.32,Indoor Games,Darts,Columbia,South Carolina,credit
38156,02-23-11,4000251,192.96,Gymnastics,Gymnastics Rings,Atlanta,Georgia,credit
38157,02-16-11,4009479,130.34,Winter Sports,Snowboarding,Dallas,Texas,credit
38158,11-25-11,4005097,28.12,Team Sports,Baseball,Columbus,Ohio,cash
38159,02-23-11,4001648,37.84,Combat Sports,Wrestling,Springfield,Illinois,cash
38160,10-06-11,4006854,96.98,Combat Sports,Wrestling,Brownsville,Texas,credit
38161,01-01-11,4003204,45.2,Water Sports,Bodyboarding,Cambridge,Massachusetts,cash
38162,07-31-11,4004847,12.21,Water Sports,Surfing,Gresham,Oregon,cash
38163,09-02-11,4006876,34.01,Team Sports,Cricket,Gresham,Oregon,cash
38164,07-06-11,4007414,53.86,Indoor Games,Air Hockey,St. Petersburg,Florida,credit
38165,12-17-11,4007534,65.75,Outdoor Recreation,Riding Scooters,Brownsville,Texas,credit
38166,09-26-11,4002948,140.35,Exercise & Fitness,Stopwatches,Brownsville,Texas,credit
38167,09-01-11,4008218,118.3,Jumping,Jumping Stilts,Newark,New Jersey,credit
38168,12-02-11,4009638,131.39,Outdoor Recreation,Rock Climbing,Columbia,Missouri,credit
38169,12-19-11,4008184,123.5,Winter Sports,Snowmobiling,Houston,Texas,credit
38170,07-13-11,4000412,72.98,Water Sports,Boating,Louisville,Kentucky,credit
38171,10-23-11,4009999,124.63,Water Sports,Wetsuits,Sunnyvale,California,credit
38172,06-04-11,4002169,65.51,Exercise & Fitness,Weightlifting Gloves,Memphis,Tennessee,credit
38173,07-11-11,4009487,74.35,Team Sports,Curling,Phoenix,Arizona,credit
38174,01-25-11,4006782,83.08,Outdoor Play Equipment,Playhouses,St. Petersburg,Florida,credit
38175,07-14-11,4001009,19.07,Water Sports,Whitewater Rafting,San Jose,California,cash
38176,06-13-11,4006140,72.43,Water Sports,Wetsuits,Las Vegas,Nevada,credit
38177,09-22-11,4001249,73.26,Puzzles,Mechanical Puzzles,Paterson,New Jersey,credit
38178,10-23-11,4005680,59.52,Outdoor Recreation,Golf,Hartford,Connecticut,credit
38179,10-30-11,4007088,168.18,Exercise & Fitness,Stopwatches,Nashville  ,Tennessee,credit
38180,01-31-11,4009696,134.49,Games,Poker Chips & Sets,Los Angeles,California,credit
38181,08-23-11,4005702,171.63,Exercise & Fitness,Weight Benches,Boston,Massachusetts,credit
38182,12-29-11,4003383,51.31,Gymnastics,Gymnastics Mats,Sunnyvale,California,credit
38183,06-08-11,4005050,22.91,Water Sports,Windsurfing,Oklahoma City,Oklahoma,cash
38184,12-12-11,4005221,91.27,Outdoor Recreation,Running,McKinney,Texas,credit
38185,07-17-11,4000619,47.39,Indoor Games,Bowling,Columbus,Georgia,cash
38186,05-20-11,4001905,83.42,Outdoor Recreation,Tetherball,Atlanta,Georgia,credit
38187,04-30-11,4002020,19.49,Racquet Sports,Tennis,Newark,New Jersey,cash
38188,10-23-11,4008845,175.36,Combat Sports,Boxing,Columbia,South Carolina,credit
38189,06-27-11,4005944,188.9,Team Sports,Baseball,Los Angeles,California,credit
38190,01-22-11,4001321,111.71,Exercise & Fitness,Abdominal Equipment,Durham,North Carolina,credit
38191,05-30-11,4007601,115.95,Outdoor Recreation,Skating,Richmond  ,Virginia,credit
38192,07-04-11,4001927,116.99,Exercise & Fitness,Medicine Balls,Scottsdale,Arizona,credit
38193,08-21-11,4009842,80.69,Indoor Games,Billiards,McKinney,Texas,credit
38194,02-23-11,4000994,130.16,Water Sports,Towed Water Sports,Austin,Texas,credit
38195,02-12-11,4009818,162.47,Combat Sports,Martial Arts,Columbia,South Carolina,credit
38196,05-10-11,4003616,61.75,Air Sports,Hang Gliding,Gresham,Oregon,credit
38197,01-29-11,4007968,184.6,Outdoor Recreation,Camping & Backpacking & Hiking,Nashville  ,Tennessee,credit
38198,06-29-11,4005741,82.73,Gymnastics,Springboards,Charleston,South Carolina,credit
38199,11-23-11,4000798,124.97,Outdoor Play Equipment,Slides,Vancouver,Washington,credit
38200,03-02-11,4000370,167.63,Gymnastics,Gymnastics Mats,Eugene,Oregon,credit
38201,12-24-11,4000487,71.65,Outdoor Recreation,Equestrian,Chattanooga,Tennessee,credit
38202,05-05-11,4000141,144.77,Water Sports,Life Jackets,Rockford,Illinois,credit
38203,10-17-11,4002251,126.19,Outdoor Recreation,Running,Columbia,South Carolina,credit
38204,05-09-11,4007145,99.84,Outdoor Play Equipment,Swing Sets,Eugene,Oregon,credit
38205,10-12-11,4006312,120.18,Water Sports,Water Tubing,Charleston,South Carolina,credit
38206,01-25-11,4008714,30.33,Outdoor Recreation,Hunting,Pittsburgh,Pennsylvania,credit
38207,10-19-11,4009157,24.39,Outdoor Recreation,Rock Climbing,Anaheim,California,credit
38208,05-21-11,4001299,101.02,Outdoor Recreation,Equestrian,Pasadena,Texas,credit
38209,05-03-11,4008008,62.12,Gymnastics,Pommel Horses,Sunnyvale,California,credit
38210,10-05-11,4005345,26.73,Exercise & Fitness,Exercise Balls,Saint Paul,Minnesota,credit
38211,03-31-11,4003655,108.68,Gymnastics,Gymnastics Mats,Springfield,Illinois,credit
38212,01-02-11,4002436,123.85,Outdoor Recreation,Hunting,Kansas City,Kansas,credit
38213,03-02-11,4002608,99.35,Outdoor Recreation,Equestrian,McKinney,Texas,credit
38214,04-28-11,4008290,75.95,Outdoor Recreation,Fishing,Seattle,Washington,credit
38215,04-11-11,4005242,66.44,Jumping,Jumping Stilts,Hartford,Connecticut,credit
38216,03-29-11,4003824,29.47,Gymnastics,Pommel Horses,St. Petersburg,Florida,credit
38217,07-25-11,4004596,187.92,Gymnastics,Pommel Horses,Dallas,Texas,credit
38218,04-20-11,4005637,9.92,Team Sports,Lacrosse,Salem,Oregon,credit
38219,05-25-11,4005357,26.33,Racquet Sports,Racquetball,Oakland,California,credit
38220,03-25-11,4005831,41.74,Outdoor Recreation,Lawn Games,Tampa,Florida,credit
38221,10-08-11,4009588,177.97,Games,Dominoes,Long Beach,California,credit
38222,05-05-11,4002542,17.15,Outdoor Recreation,Motorsports,El Paso,Texas,credit
38223,01-28-11,4007777,46.47,Exercise & Fitness,Free Weight Bars,El Paso,Texas,credit
38224,03-17-11,4004784,155.77,Jumping,Bungee Jumping,Brownsville,Texas,credit
38225,05-06-11,4000700,112.22,Exercise & Fitness,Exercise Bands,Seattle,Washington,credit
38226,07-15-11,4002817,197.58,Outdoor Play Equipment,Slides,Orlando,Florida,credit
38227,09-17-11,4006886,5.49,Team Sports,Lacrosse,Milwaukee,Wisconsin,credit
38228,11-30-11,4002495,28.19,Outdoor Recreation,Riding Scooters,Minneapolis,Minnesota,credit
38229,09-01-11,4005899,166.14,Team Sports,Rugby,Phoenix,Arizona,credit
38230,05-24-11,4003307,90.35,Combat Sports,Boxing,Eugene,Oregon,credit
38231,08-15-11,4003981,184.56,Winter Sports,Snowshoeing,Gilbert,Arizona,credit
38232,10-16-11,4008805,7.03,Winter Sports,Cross-Country Skiing,Irvine,California,credit
38233,10-17-11,4005373,142.4,Combat Sports,Wrestling,Lowell,Massachusetts,credit
38234,05-11-11,4008827,20.85,Outdoor Recreation,Fishing,Centennial,Colorado,credit
38235,03-14-11,4007846,141.47,Team Sports,Hockey,Salem,Oregon,credit
38236,01-01-11,4009147,170.51,Team Sports,Soccer,Paterson,New Jersey,credit
38237,10-29-11,4008846,87.11,Exercise & Fitness,Exercise Balls,Long Beach,California,credit
38238,02-10-11,4009784,158.2,Exercise & Fitness,Exercise Bands,Jacksonville ,Florida,credit
38239,03-19-11,4005296,107.93,Outdoor Recreation,Disc Golf,Columbia,Missouri,credit
38240,05-04-11,4003060,16.37,Water Sports,Surfing,Berkeley,California,credit
38241,09-18-11,4008447,39.6,Winter Sports,Downhill Skiing,Salem,Oregon,cash
38242,11-13-11,4004379,193.16,Water Sports,Surfing,Phoenix,Arizona,credit
38243,12-13-11,4000896,128.93,Outdoor Recreation,Riding Scooters,Chattanooga,Tennessee,credit
38244,06-18-11,4007524,7.16,Team Sports,Hockey,Los Angeles,California,cash
38245,09-06-11,4007911,57.04,Jumping,Jumping Stilts,Denver  ,Colorado,credit
38246,01-01-11,4007820,113.74,Indoor Games,Darts,Washington,District of Columbia,credit
38247,12-25-11,4007905,72.62,Gymnastics,Gymnastics Bars,El Paso,Texas,credit
38248,10-13-11,4009077,66.47,Team Sports,Field Hockey,Westminster,Colorado,credit
38249,05-10-11,4006611,159.22,Winter Sports,Cross-Country Skiing,Lexington,Kentucky,credit
38250,01-29-11,4003716,31.57,Outdoor Recreation,Hunting,Alexandria  ,Virginia,cash
38251,07-07-11,4001568,196.7,Outdoor Play Equipment,Swing Sets,Sunnyvale,California,credit
38252,07-13-11,4001414,6.93,Team Sports,Basketball,Kansas City,Missouri,cash
38253,06-12-11,4006940,152.91,Exercise & Fitness,Cardio Machines,Cambridge,Massachusetts,credit
38254,06-17-11,4006634,51.45,Jumping,Bungee Jumping,Columbia,Missouri,credit
38255,07-14-11,4002072,31.67,Water Sports,Bodyboarding,St. Petersburg,Florida,cash
38256,03-17-11,4007499,187.53,Exercise & Fitness,Weightlifting Gloves,Pasadena,California,credit
38257,12-19-11,4004019,54.07,Winter Sports,Cross-Country Skiing,El Paso,Texas,credit
38258,01-20-11,4003979,29.9,Water Sports,Whitewater Rafting,Santa Ana,California,cash
38259,07-24-11,4002009,148.24,Jumping,Pogo Sticks,Washington,District of Columbia,credit
38260,08-25-11,4009377,66.02,Outdoor Recreation,Skating,Las Vegas,Nevada,credit
38261,01-04-11,4003072,104.84,Games,Poker Chips & Sets,Chattanooga,Tennessee,credit
38262,08-17-11,4001110,169.57,Gymnastics,Springboards,Baltimore,Maryland,credit
38263,05-06-11,4003476,5.56,Water Sports,Windsurfing,Richmond  ,Virginia,cash
38264,05-31-11,4001936,71.02,Exercise & Fitness,Exercise Balls,Austin,Texas,credit
38265,08-06-11,4001376,55.89,Outdoor Recreation,Ice Climbing,Kansas City,Kansas,credit
38266,08-13-11,4008097,117.25,Outdoor Play Equipment,Outdoor Playsets,Salem,Oregon,credit
38267,08-31-11,4007231,183.3,Water Sports,Wetsuits,Jackson,Mississippi,credit
38268,01-05-11,4000403,93.61,Dancing,Ballet Bars,Rockford,Illinois,credit
38269,07-09-11,4004354,62.92,Team Sports,Cheerleading,Gilbert,Arizona,credit
38270,09-03-11,4003362,26.56,Combat Sports,Wrestling,Kansas City,Kansas,cash
38271,06-04-11,4001561,189.81,Indoor Games,Table Shuffleboard,Chicago,Illinois,credit
38272,11-29-11,4000284,154.52,Indoor Games,Ping Pong,Pasadena,California,credit
38273,10-09-11,4005648,89.59,Exercise & Fitness,Abdominal Equipment,Clarksville,Tennessee,credit
38274,09-25-11,4007728,74.07,Winter Sports,Bobsledding,Chattanooga,Tennessee,credit
38275,03-12-11,4008775,9.71,Exercise & Fitness,Free Weight Bars,Hampton  ,Virginia,cash
38276,09-08-11,4004368,5.47,Water Sports,Wetsuits,Columbus,Georgia,cash
38277,12-16-11,4005787,32.06,Games,Portable Electronic Games,Coral Springs,Florida,cash
38278,06-13-11,4004388,138.47,Exercise & Fitness,Foam Rollers,Montgomery,Alabama,credit
38279,10-05-11,4005336,62.91,Racquet Sports,Badminton,Chicago,Illinois,credit
38280,01-16-11,4001379,61.21,Jumping,Trampolines,Berkeley,California,credit
38281,02-09-11,4007560,163.21,Water Sports,Swimming,Eugene,Oregon,credit
38282,02-26-11,4006868,47.16,Outdoor Recreation,Riding Scooters,Buffalo,New York,cash
38283,07-31-11,4006054,18.08,Team Sports,Lacrosse,Jacksonville ,Florida,cash
38284,09-05-11,4000443,198.98,Jumping,Trampolines,Nashville  ,Tennessee,credit
38285,04-20-11,4007608,102.59,Gymnastics,Balance Beams,Honolulu  ,Hawaii,credit
38286,07-08-11,4005285,177.62,Water Sports,Kitesurfing,Anaheim,California,credit
38287,07-23-11,4004705,96.9,Racquet Sports,Badminton,Eugene,Oregon,credit
38288,02-02-11,4004393,172.05,Jumping,Pogo Sticks,Centennial,Colorado,credit
38289,12-27-11,4006062,5.57,Team Sports,Cheerleading,Everett,Washington,cash
38290,12-22-11,4000096,128.06,Jumping,Jumping Stilts,Long Beach,California,credit
38291,07-06-11,4004203,150.99,Racquet Sports,Racquetball,Cambridge,Massachusetts,credit
38292,06-09-11,4006844,121.38,Games,Card Games,Miami,Florida,credit
38293,02-03-11,4004268,142.63,Racquet Sports,Racquetball,Hartford,Connecticut,credit
38294,01-13-11,4000399,171.74,Water Sports,Windsurfing,Las Vegas,Nevada,credit
38295,04-16-11,4007897,166.54,Water Sports,Kitesurfing,Cleveland,Ohio,credit
38296,08-20-11,4004795,66.64,Games,Card Games,Eugene,Oregon,credit
38297,10-22-11,4005295,52.19,Water Sports,Towed Water Sports,Denton,Texas,credit
38298,03-09-11,4001008,153.77,Indoor Games,Billiards,Columbia,Missouri,credit
38299,10-10-11,4000319,141.98,Indoor Games,Table Shuffleboard,Long Beach,California,credit
38300,08-18-11,4003778,197.19,Winter Sports,Snowshoeing,Everett,Washington,credit
38301,07-13-11,4001624,7.32,Gymnastics,Vaulting Horses,Tampa,Florida,credit
38302,12-27-11,4002850,36.65,Indoor Games,Darts,Charlotte,North Carolina,credit
38303,02-08-11,4006095,111.59,Outdoor Recreation,Fishing,Dallas,Texas,credit
38304,07-18-11,4004379,98.29,Exercise & Fitness,Medicine Balls,Oklahoma City,Oklahoma,credit
38305,06-21-11,4001648,178.79,Outdoor Recreation,Ice Climbing,Gresham,Oregon,credit
38306,05-16-11,4008512,156.75,Outdoor Recreation,Lawn Games,San Antonio,Texas,credit
38307,10-21-11,4005648,168.3,Team Sports,Basketball,Reno,Nevada,credit
38308,04-02-11,4009697,144.22,Gymnastics,Balance Beams,Lexington,Kentucky,credit
38309,05-15-11,4001282,198.67,Outdoor Recreation,Motorsports,Oklahoma City,Oklahoma,credit
38310,10-06-11,4004877,39.06,Exercise & Fitness,Exercise Balls,Minneapolis,Minnesota,credit
38311,02-05-11,4006488,155.78,Outdoor Recreation,Riding Scooters,Lexington,Kentucky,credit
38312,03-24-11,4002044,131.79,Team Sports,Softball,Dayton,Ohio,credit
38313,02-08-11,4005264,40.52,Gymnastics,Balance Beams,San Antonio,Texas,credit
38314,02-10-11,4003650,185.63,Water Sports,Water Tubing,Louisville,Kentucky,credit
38315,03-13-11,4003103,35.33,Games,Poker Chips & Sets,Milwaukee,Wisconsin,credit
38316,04-25-11,4006559,16.41,Combat Sports,Fencing,Berkeley,California,credit
38317,03-30-11,4009525,33.39,Indoor Games,Ping Pong,Detroit,Michigan,credit
38318,01-14-11,4007541,155.05,Exercise & Fitness,Yoga & Pilates,Birmingham,Alabama,credit
38319,06-01-11,4004385,104.49,Exercise & Fitness,Cardio Machine Accessories,Boston,Massachusetts,credit
38320,03-05-11,4005136,51.84,Racquet Sports,Squash,New York,New York,credit
38321,03-12-11,4009223,48.73,Combat Sports,Wrestling,Alexandria  ,Virginia,credit
38322,10-07-11,4002462,21.21,Water Sports,Towed Water Sports,Columbia,South Carolina,credit
38323,09-06-11,4008095,129.12,Outdoor Recreation,Ice Climbing,Nashville  ,Tennessee,credit
38324,09-23-11,4007614,25.62,Winter Sports,Luge,Charleston,South Carolina,credit
38325,03-25-11,4004699,174.99,Team Sports,Cricket,Lexington,Kentucky,credit
38326,06-18-11,4009078,43.22,Winter Sports,Cross-Country Skiing,Dayton,Ohio,credit
38327,05-06-11,4002431,192.26,Jumping,Pogo Sticks,San Antonio,Texas,credit
38328,11-19-11,4003532,68.36,Gymnastics,Pommel Horses,Alexandria  ,Virginia,credit
38329,08-06-11,4005266,116.01,Gymnastics,Pommel Horses,Jackson,Mississippi,credit
38330,09-08-11,4000954,141.42,Water Sports,Swimming,Clarksville,Tennessee,credit
38331,05-26-11,4008497,12.35,Team Sports,Softball,Dallas,Texas,credit
38332,02-26-11,4008095,118.02,Team Sports,Team Handball,Des Moines,Iowa,credit
38333,10-01-11,4001681,55.27,Water Sports,Boating,Cincinnati,Ohio,credit
38334,09-14-11,4003814,35.78,Jumping,Bungee Jumping,San Antonio,Texas,credit
38335,09-15-11,4002670,64.52,Water Sports,Bodyboarding,Cincinnati,Ohio,credit
38336,08-18-11,4002453,63.85,Gymnastics,Pommel Horses,Jacksonville ,Florida,credit
38337,02-27-11,4004184,173.59,Combat Sports,Boxing,Montgomery,Alabama,credit
38338,01-18-11,4003022,72.56,Outdoor Recreation,Camping & Backpacking & Hiking,Vancouver,Washington,credit
38339,05-20-11,4002506,142.84,Outdoor Recreation,Golf,Irving,Texas,credit
38340,11-04-11,4002026,134.63,Team Sports,Basketball,Cleveland,Ohio,credit
38341,02-11-11,4001698,63.6,Combat Sports,Fencing,Cleveland,Ohio,credit
38342,09-14-11,4008416,89.01,Outdoor Recreation,Shooting Games,Scottsdale,Arizona,credit
38343,04-22-11,4008450,32.22,Racquet Sports,Badminton,Philadelphia,Pennsylvania,cash
38344,09-23-11,4000948,6.69,Exercise & Fitness,Jump Ropes,Pasadena,Texas,cash
38345,11-01-11,4008879,79.59,Exercise & Fitness,Gym Mats,Eugene,Oregon,credit
38346,10-19-11,4004789,62.83,Winter Sports,Snowmobiling,Everett,Washington,credit
38347,08-19-11,4008812,152.29,Indoor Games,Air Hockey,Flint,Michigan,credit
38348,10-29-11,4003412,69.3,Team Sports,Cricket,Centennial,Colorado,credit
38349,04-25-11,4000841,101.86,Racquet Sports,Racquetball,Indianapolis ,Indiana,credit
38350,04-09-11,4007264,118.6,Exercise & Fitness,Weight Benches,Gresham,Oregon,credit
38351,03-26-11,4006374,11.37,Combat Sports,Wrestling,Houston,Texas,cash
38352,04-10-11,4008855,188.04,Winter Sports,Downhill Skiing,Washington,District of Columbia,credit
38353,08-14-11,4005440,94.55,Outdoor Recreation,Archery,Indianapolis ,Indiana,credit
38354,07-08-11,4004031,168.13,Outdoor Recreation,Skateboarding,Portland,Oregon,credit
38355,03-24-11,4001870,41.84,Outdoor Recreation,Rock Climbing,Alexandria  ,Virginia,cash
38356,12-19-11,4001680,181.11,Outdoor Play Equipment,Water Tables,Houston,Texas,credit
38357,11-20-11,4004143,190.96,Winter Sports,Snowboarding,Long Beach,California,credit
38358,05-19-11,4003041,124.17,Outdoor Recreation,Cycling,Denton,Texas,credit
38359,03-20-11,4003730,188.5,Exercise & Fitness,Free Weights,Westminster,Colorado,credit
38360,06-12-11,4003498,88.67,Combat Sports,Wrestling,St. Petersburg,Florida,credit
38361,08-16-11,4007834,30.25,Jumping,Trampolines,Everett,Washington,cash
38362,01-22-11,4009946,53.53,Team Sports,Softball,Kansas City,Missouri,credit
38363,04-05-11,4002110,169.81,Outdoor Recreation,Motorsports,Omaha,Nebraska,credit
38364,08-31-11,4003388,181.94,Exercise & Fitness,Yoga & Pilates,Lowell,Massachusetts,credit
38365,12-15-11,4004761,89.07,Outdoor Play Equipment,Slides,Long Beach,California,credit
38366,10-22-11,4007850,115.85,Combat Sports,Boxing,Milwaukee,Wisconsin,credit
38367,06-07-11,4006263,91.57,Water Sports,Life Jackets,Charleston,South Carolina,credit
38368,11-21-11,4005477,190.95,Outdoor Recreation,Riding Scooters,Dallas,Texas,credit
38369,02-11-11,4007793,100.84,Exercise & Fitness,Yoga & Pilates,Sacramento,California,credit
38370,05-09-11,4008801,132.77,Water Sports,Wetsuits,San Antonio,Texas,credit
38371,08-24-11,4003790,50.51,Outdoor Recreation,Fishing,Flint,Michigan,credit
38372,04-23-11,4000822,83.81,Jumping,Bungee Jumping,Columbia,South Carolina,credit
38373,09-16-11,4007296,195.32,Exercise & Fitness,Stopwatches,Vancouver,Washington,credit
